time, x, y, aX, aY, DX, DY, Error
0.559996, -1.83444, 0.348296, -1.83328, 0.353335, -0.00116467, -0.00503859, 0.00517145
0.560996, -1.83135, 0.348265, -1.83018, 0.353313, -0.00116658, -0.00504744, 0.0051805
0.561996, -1.82826, 0.348226, -1.82709, 0.353281, -0.00116825, -0.00505501, 0.00518825
0.562996, -1.82517, 0.348177, -1.824, 0.35324, -0.00117016, -0.00506309, 0.00519655
0.563996, -1.82209, 0.348119, -1.82092, 0.35319, -0.00117207, -0.00507095, 0.00520464
0.564996, -1.81901, 0.348052, -1.81783, 0.353131, -0.00117385, -0.0050793, 0.00521318
0.565996, -1.81593, 0.347976, -1.81475, 0.353063, -0.00117564, -0.00508705, 0.00522113
0.566996, -1.81285, 0.347891, -1.81167, 0.352985, -0.00117743, -0.00509453, 0.00522882
0.567996, -1.80977, 0.347797, -1.80859, 0.352899, -0.00117934, -0.00510281, 0.00523732
0.568996, -1.8067, 0.347693, -1.80552, 0.352805, -0.00118101, -0.00511155, 0.00524621
0.569996, -1.80363, 0.347581, -1.80244, 0.352701, -0.00118315, -0.00511926, 0.00525421
0.570996, -1.80056, 0.34746, -1.79937, 0.352587, -0.0011847, -0.00512668, 0.00526179
0.571996, -1.79749, 0.34733, -1.7963, 0.352465, -0.00118649, -0.00513449, 0.0052698
0.572996, -1.79442, 0.347191, -1.79324, 0.352334, -0.0011884, -0.00514269, 0.00527821
0.573996, -1.79136, 0.347043, -1.79017, 0.352193, -0.00119007, -0.00515056, 0.00528625
0.574996, -1.7883, 0.346886, -1.78711, 0.352044, -0.00119185, -0.00515842, 0.00529432
0.575996, -1.78524, 0.34672, -1.78405, 0.351887, -0.00119388, -0.00516665, 0.00530279
0.576996, -1.78218, 0.346545, -1.78099, 0.35172, -0.00119579, -0.00517449, 0.00531086
0.577996, -1.77913, 0.346361, -1.77793, 0.351543, -0.00119722, -0.00518194, 0.00531844
0.578996, -1.77608, 0.346169, -1.77488, 0.351359, -0.00119925, -0.00519043, 0.00532717
0.579996, -1.77302, 0.345967, -1.77182, 0.351166, -0.00120115, -0.00519851, 0.00533547
0.580996, -1.76998, 0.345757, -1.76877, 0.350963, -0.00120282, -0.00520617, 0.00534331
0.581996, -1.76693, 0.345537, -1.76572, 0.350751, -0.00120461, -0.00521374, 0.00535109
0.582996, -1.76388, 0.345309, -1.76268, 0.350531, -0.00120652, -0.00522158, 0.00535915
0.583996, -1.76084, 0.345072, -1.75963, 0.350303, -0.00120842, -0.0052304, 0.00536818
0.584996, -1.7578, 0.344826, -1.75659, 0.350064, -0.00120997, -0.00523731, 0.00537526
0.585996, -1.75476, 0.344572, -1.75355, 0.349818, -0.00121188, -0.00524589, 0.00538406
0.586996, -1.75172, 0.344308, -1.75051, 0.349562, -0.00121367, -0.00525361, 0.00539198
0.587996, -1.74869, 0.344036, -1.74747, 0.349298, -0.00121534, -0.00526154, 0.00540008
0.588996, -1.74566, 0.343755, -1.74444, 0.349024, -0.00121725, -0.00526896, 0.00540774
0.589996, -1.74263, 0.343465, -1.74141, 0.348743, -0.00121927, -0.00527763, 0.00541664
0.590996, -1.7396, 0.343167, -1.73838, 0.348452, -0.0012207, -0.0052847, 0.00542385
0.591996, -1.73657, 0.34286, -1.73535, 0.348152, -0.00122273, -0.00529227, 0.00543168
0.592996, -1.73355, 0.342544, -1.73232, 0.347845, -0.00122464, -0.00530106, 0.00544068
0.593996, -1.73053, 0.342219, -1.7293, 0.347528, -0.00122643, -0.00530893, 0.00544874
0.594996, -1.72751, 0.341886, -1.72628, 0.347202, -0.00122809, -0.00531656, 0.00545655
0.595996, -1.72449, 0.341543, -1.72326, 0.346867, -0.00122964, -0.00532395, 0.0054641
0.596996, -1.72147, 0.341193, -1.72024, 0.346524, -0.00123131, -0.00533181, 0.00547215
0.597996, -1.71846, 0.340833, -1.71722, 0.346173, -0.00123334, -0.00534013, 0.0054807
0.598996, -1.71544, 0.340465, -1.71421, 0.345813, -0.00123525, -0.00534779, 0.00548859
0.599996, -1.71243, 0.340088, -1.7112, 0.345444, -0.00123703, -0.00535589, 0.0054969
0.600996, -1.70943, 0.339703, -1.70819, 0.345066, -0.0012387, -0.0053637, 0.00550488
0.601996, -1.70642, 0.339309, -1.70518, 0.344679, -0.00124025, -0.00537083, 0.00551217
0.602996, -1.70342, 0.338906, -1.70217, 0.344285, -0.0012424, -0.00537869, 0.00552032
0.603996, -1.70041, 0.338495, -1.69917, 0.343881, -0.00124407, -0.00538695, 0.00552874
0.604996, -1.69741, 0.338075, -1.69617, 0.34347, -0.00124586, -0.00539488, 0.00553686
0.605996, -1.69442, 0.337646, -1.69317, 0.343049, -0.00124776, -0.00540245, 0.00554467
0.606996, -1.69142, 0.337209, -1.69017, 0.342619, -0.00124931, -0.00541034, 0.00555271
0.607996, -1.68843, 0.336763, -1.68717, 0.342182, -0.00125134, -0.00541857, 0.00556118
0.608996, -1.68543, 0.336309, -1.68418, 0.341735, -0.00125301, -0.00542605, 0.00556885
0.609996, -1.68244, 0.335847, -1.68119, 0.34128, -0.0012548, -0.0054335, 0.00557651
0.610996, -1.67946, 0.335375, -1.6782, 0.340817, -0.0012567, -0.00544196, 0.00558518
0.611996, -1.67647, 0.334896, -1.67521, 0.340345, -0.00125813, -0.0054493, 0.00559265
0.612996, -1.67348, 0.334407, -1.67222, 0.339865, -0.00126016, -0.00545725, 0.00560086
0.613996, -1.6705, 0.333911, -1.66924, 0.339375, -0.00126171, -0.00546476, 0.00560852
0.614996, -1.66752, 0.333405, -1.66626, 0.338878, -0.00126362, -0.00547251, 0.0056165
0.615996, -1.66454, 0.332892, -1.66328, 0.338372, -0.00126553, -0.00548017, 0.0056244
0.616996, -1.66157, 0.33237, -1.6603, 0.337857, -0.00126708, -0.00548768, 0.00563206
0.617996, -1.65859, 0.331839, -1.65732, 0.337335, -0.00126898, -0.00549614, 0.00564074
0.618996, -1.65562, 0.3313, -1.65435, 0.336803, -0.00127065, -0.00550339, 0.00564817
0.619996, -1.65265, 0.330752, -1.65138, 0.336264, -0.00127244, -0.00551119, 0.00565618
0.620996, -1.64968, 0.330197, -1.64841, 0.335716, -0.00127423, -0.00551918, 0.00566436
0.621996, -1.64672, 0.329632, -1.64544, 0.335159, -0.00127602, -0.00552663, 0.00567203
0.622996, -1.64375, 0.32906, -1.64247, 0.334594, -0.00127769, -0.00553459, 0.00568015
0.623996, -1.64079, 0.328479, -1.63951, 0.33402, -0.00127959, -0.00554165, 0.00568747
0.624996, -1.63783, 0.327889, -1.63655, 0.333439, -0.00128114, -0.00554955, 0.00569551
0.625996, -1.63487, 0.327291, -1.63359, 0.332849, -0.00128293, -0.0055576, 0.00570375
0.626996, -1.63191, 0.326685, -1.63063, 0.332251, -0.00128496, -0.0055654, 0.00571182
0.627995, -1.62896, 0.326071, -1.62767, 0.331644, -0.00128651, -0.00557333, 0.00571989
0.628995, -1.62601, 0.325448, -1.62472, 0.331029, -0.00128841, -0.00558063, 0.00572743
0.629995, -1.62305, 0.324817, -1.62176, 0.330405, -0.00129008, -0.00558838, 0.00573536
0.630995, -1.62011, 0.324178, -1.61881, 0.329773, -0.00129175, -0.00559583, 0.00574299
0.631995, -1.61716, 0.32353, -1.61586, 0.329134, -0.00129342, -0.00560409, 0.00575141
0.632995, -1.61421, 0.322874, -1.61292, 0.328485, -0.00129521, -0.00561094, 0.00575849
0.633995, -1.61127, 0.32221, -1.60997, 0.327828, -0.00129676, -0.00561821, 0.00576593
0.634995, -1.60833, 0.321537, -1.60703, 0.327164, -0.00129879, -0.00562695, 0.00577489
0.635995, -1.60539, 0.320856, -1.60409, 0.32649, -0.00130033, -0.00563356, 0.00578169
0.636995, -1.60245, 0.320168, -1.60115, 0.325809, -0.00130212, -0.00564125, 0.00578958
0.637995, -1.59952, 0.31947, -1.59821, 0.32512, -0.00130415, -0.00565001, 0.00579857
0.638995, -1.59658, 0.318765, -1.59528, 0.324422, -0.0013057, -0.00565735, 0.00580607
0.639995, -1.59365, 0.318051, -1.59234, 0.323717, -0.00130749, -0.00566536, 0.00581428
0.640995, -1.59072, 0.317329, -1.58941, 0.323002, -0.00130904, -0.00567228, 0.00582137
0.641995, -1.58779, 0.316599, -1.58648, 0.322279, -0.00131059, -0.00567985, 0.00582909
0.642995, -1.58487, 0.315861, -1.58355, 0.321549, -0.00131261, -0.00568807, 0.00583756
0.643995, -1.58194, 0.315115, -1.58063, 0.32081, -0.00131416, -0.00569516, 0.00584482
0.644995, -1.57902, 0.314361, -1.57771, 0.320063, -0.00131595, -0.00570256, 0.00585242
0.645995, -1.5761, 0.313598, -1.57478, 0.319309, -0.0013175, -0.00571057, 0.00586058
0.646995, -1.57318, 0.312827, -1.57186, 0.318546, -0.00131953, -0.00571847, 0.00586874
0.647995, -1.57027, 0.312048, -1.56894, 0.317774, -0.00132108, -0.00572592, 0.00587634
0.648995, -1.56735, 0.311261, -1.56603, 0.316995, -0.00132287, -0.00573397, 0.00588459
0.649995, -1.56444, 0.310466, -1.56311, 0.316208, -0.00132477, -0.00574186, 0.00589271
0.650995, -1.56153, 0.309663, -1.5602, 0.315412, -0.0013262, -0.00574854, 0.00589954
0.651995, -1.55862, 0.308852, -1.55729, 0.314608, -0.00132787, -0.00575614, 0.00590732
0.652995, -1.55571, 0.308033, -1.55438, 0.313797, -0.00132978, -0.00576431, 0.0059157
0.653995, -1.55281, 0.307205, -1.55148, 0.312978, -0.00133169, -0.00577229, 0.00592391
0.654995, -1.5499, 0.30637, -1.54857, 0.312149, -0.00133324, -0.00577903, 0.00593083
0.655995, -1.547, 0.305527, -1.54567, 0.311314, -0.00133502, -0.00578699, 0.00593898
0.656995, -1.5441, 0.304675, -1.54277, 0.310469, -0.00133681, -0.00579402, 0.00594624
0.657995, -1.5412, 0.303816, -1.53987, 0.309618, -0.00133848, -0.00580192, 0.00595431
0.658995, -1.53831, 0.302949, -1.53697, 0.308758, -0.00134015, -0.00580922, 0.0059618
0.659995, -1.53541, 0.302073, -1.53407, 0.307891, -0.00134182, -0.00581771, 0.00597045
0.660995, -1.53252, 0.30119, -1.53118, 0.307014, -0.00134361, -0.00582454, 0.0059775
0.661995, -1.52963, 0.300298, -1.52829, 0.306131, -0.0013454, -0.00583217, 0.00598534
0.662995, -1.52674, 0.299399, -1.5254, 0.305239, -0.00134706, -0.00584024, 0.00599358
0.663995, -1.52386, 0.298492, -1.52251, 0.304339, -0.00134873, -0.00584662, 0.00600017
0.664995, -1.52097, 0.297577, -1.51962, 0.303432, -0.00135052, -0.0058552, 0.00600894
0.665995, -1.51809, 0.296654, -1.51674, 0.302515, -0.00135231, -0.0058617, 0.00601567
0.666995, -1.51521, 0.295723, -1.51385, 0.301592, -0.00135398, -0.0058693, 0.00602345
0.667995, -1.51233, 0.294784, -1.51097, 0.300661, -0.00135565, -0.00587729, 0.00603161
0.668995, -1.50945, 0.293837, -1.5081, 0.299721, -0.0013572, -0.00588387, 0.00603837
0.669995, -1.50658, 0.292882, -1.50522, 0.298775, -0.00135922, -0.00589228, 0.00604702
0.670995, -1.5037, 0.29192, -1.50234, 0.297819, -0.00136089, -0.00589961, 0.00605454
0.671995, -1.50083, 0.290949, -1.49947, 0.296856, -0.00136244, -0.00590691, 0.006062
0.672995, -1.49796, 0.289971, -1.4966, 0.295885, -0.00136423, -0.00591421, 0.00606952
0.673995, -1.49509, 0.288985, -1.49373, 0.294908, -0.00136614, -0.00592256, 0.00607808
0.674995, -1.49223, 0.287991, -1.49086, 0.293921, -0.00136769, -0.0059298, 0.00608548
0.675995, -1.48936, 0.286989, -1.48799, 0.292926, -0.00136948, -0.00593698, 0.00609288
0.676995, -1.4865, 0.28598, -1.48513, 0.291925, -0.00137138, -0.00594518, 0.0061013
0.677995, -1.48364, 0.284962, -1.48227, 0.290915, -0.00137293, -0.00595221, 0.0061085
0.678995, -1.48078, 0.283937, -1.47941, 0.289896, -0.00137436, -0.00595918, 0.00611561
0.679995, -1.47792, 0.282904, -1.47655, 0.288871, -0.00137615, -0.00596678, 0.00612342
0.680995, -1.47507, 0.281864, -1.47369, 0.287838, -0.00137794, -0.00597462, 0.00613146
0.681995, -1.47221, 0.280815, -1.47083, 0.286797, -0.00137961, -0.00598198, 0.00613901
0.682995, -1.46936, 0.279759, -1.46798, 0.285749, -0.0013814, -0.00598994, 0.00614716
0.683995, -1.46651, 0.278695, -1.46513, 0.284693, -0.0013833, -0.00599742, 0.00615488
0.684995, -1.46366, 0.277624, -1.46228, 0.283628, -0.00138462, -0.00600439, 0.00616197
0.685995, -1.46082, 0.276544, -1.45943, 0.282556, -0.00138628, -0.00601193, 0.00616969
0.686995, -1.45797, 0.275457, -1.45658, 0.281476, -0.00138807, -0.00601897, 0.00617695
0.687995, -1.45513, 0.274362, -1.45374, 0.280389, -0.00138974, -0.00602689, 0.00618505
0.688995, -1.45229, 0.27326, -1.4509, 0.279295, -0.00139129, -0.00603461, 0.00619292
0.689995, -1.44945, 0.27215, -1.44806, 0.278191, -0.00139296, -0.00604144, 0.00619994
0.690995, -1.44661, 0.271032, -1.44522, 0.277081, -0.00139475, -0.00604913, 0.00620784
0.691995, -1.44378, 0.269907, -1.44238, 0.275963, -0.00139642, -0.00605625, 0.00621515
0.692995, -1.44094, 0.268774, -1.43954, 0.274837, -0.00139797, -0.00606385, 0.00622291
0.693995, -1.43811, 0.267633, -1.43671, 0.273705, -0.00139964, -0.00607157, 0.0062308
0.694995, -1.43528, 0.266485, -1.43388, 0.272564, -0.00140142, -0.00607941, 0.00623884
0.695995, -1.43245, 0.265329, -1.43105, 0.271415, -0.00140309, -0.00608629, 0.00624593
0.696995, -1.42962, 0.264165, -1.42822, 0.270258, -0.00140464, -0.00609291, 0.00625272
0.697995, -1.4268, 0.262994, -1.42539, 0.269094, -0.00140631, -0.0061003, 0.0062603
0.698995, -1.42398, 0.261815, -1.42257, 0.267924, -0.00140798, -0.00610849, 0.00626866
0.699995, -1.42115, 0.260629, -1.41974, 0.266744, -0.00140977, -0.00611496, 0.00627536
0.700995, -1.41833, 0.259435, -1.41692, 0.265558, -0.00141144, -0.00612292, 0.00628349
0.701995, -1.41552, 0.258234, -1.4141, 0.264364, -0.00141323, -0.00613019, 0.00629098
0.702995, -1.4127, 0.257025, -1.41128, 0.263162, -0.0014149, -0.00613713, 0.00629812
0.703995, -1.40989, 0.255808, -1.40847, 0.261954, -0.00141656, -0.00614518, 0.00630634
0.704994, -1.40707, 0.254584, -1.40565, 0.260737, -0.00141811, -0.00615251, 0.00631383
0.705994, -1.40426, 0.253353, -1.40284, 0.259513, -0.00141978, -0.00615984, 0.00632135
0.706994, -1.40145, 0.252114, -1.40003, 0.258281, -0.00142145, -0.00616682, 0.00632852
0.707994, -1.39864, 0.250867, -1.39722, 0.257042, -0.00142324, -0.00617447, 0.00633638
0.708994, -1.39584, 0.249613, -1.39441, 0.255796, -0.00142491, -0.00618212, 0.00634421
0.709994, -1.39303, 0.248352, -1.39161, 0.254541, -0.00142658, -0.00618936, 0.00635164
0.710994, -1.39023, 0.247083, -1.3888, 0.253279, -0.00142837, -0.0061962, 0.00635871
0.711994, -1.38743, 0.245807, -1.386, 0.25201, -0.00142968, -0.0062037, 0.0063663
0.712994, -1.38463, 0.244523, -1.3832, 0.250734, -0.00143158, -0.00621112, 0.00637396
0.713994, -1.38184, 0.243232, -1.3804, 0.249451, -0.00143325, -0.00621882, 0.00638185
0.714994, -1.37904, 0.241933, -1.37761, 0.24816, -0.0014348, -0.00622644, 0.00638961
0.715994, -1.37625, 0.240627, -1.37481, 0.24686, -0.00143635, -0.00623251, 0.00639589
0.716994, -1.37346, 0.239314, -1.37202, 0.245554, -0.00143826, -0.00624028, 0.00640388
0.717994, -1.37066, 0.237993, -1.36923, 0.24424, -0.00143969, -0.00624757, 0.0064113
0.718994, -1.36788, 0.236664, -1.36644, 0.24292, -0.00144148, -0.00625545, 0.00641938
0.719994, -1.36509, 0.235329, -1.36365, 0.241591, -0.00144303, -0.00626175, 0.00642587
0.720994, -1.3623, 0.233986, -1.36086, 0.240256, -0.00144494, -0.00626969, 0.00643404
0.721994, -1.35952, 0.232636, -1.35808, 0.238912, -0.00144637, -0.00627677, 0.00644126
0.722994, -1.35674, 0.231278, -1.35529, 0.237562, -0.00144827, -0.00628369, 0.00644843
0.723994, -1.35396, 0.229913, -1.35251, 0.236204, -0.00144982, -0.00629149, 0.00645638
0.724994, -1.35118, 0.228541, -1.34973, 0.234839, -0.00145161, -0.00629875, 0.00646386
0.725994, -1.34841, 0.227161, -1.34695, 0.233467, -0.00145316, -0.00630581, 0.00647109
0.726994, -1.34563, 0.225774, -1.34418, 0.232087, -0.00145471, -0.00631267, 0.00647811
0.727994, -1.34286, 0.22438, -1.3414, 0.230699, -0.00145638, -0.00631967, 0.00648531
0.728994, -1.34009, 0.222978, -1.33863, 0.229306, -0.00145805, -0.00632788, 0.00649369
0.729994, -1.33732, 0.221569, -1.33586, 0.227904, -0.00145972, -0.00633442, 0.00650044
0.730994, -1.33455, 0.220153, -1.33309, 0.226495, -0.00146115, -0.00634179, 0.00650793
0.731994, -1.33178, 0.21873, -1.33032, 0.225079, -0.00146294, -0.00634925, 0.00651561
0.732994, -1.32902, 0.217299, -1.32755, 0.223656, -0.00146449, -0.00635645, 0.00652297
0.733994, -1.32625, 0.215862, -1.32479, 0.222225, -0.00146627, -0.00636338, 0.00653012
0.734994, -1.32349, 0.214417, -1.32203, 0.220788, -0.00146782, -0.0063711, 0.00653799
0.735994, -1.32073, 0.212964, -1.31926, 0.219342, -0.00146937, -0.0063778, 0.00654488
0.736994, -1.31798, 0.211505, -1.3165, 0.217891, -0.00147116, -0.00638564, 0.00655292
0.737994, -1.31522, 0.210038, -1.31375, 0.21643, -0.00147271, -0.00639209, 0.00655955
0.738994, -1.31247, 0.208565, -1.31099, 0.214965, -0.00147426, -0.0064, 0.00656761
0.739994, -1.30971, 0.207083, -1.30824, 0.21349, -0.00147605, -0.00640687, 0.00657471
0.740994, -1.30696, 0.205595, -1.30548, 0.212009, -0.0014776, -0.00641412, 0.00658211
0.741994, -1.30421, 0.2041, -1.30273, 0.210521, -0.00147915, -0.00642066, 0.00658883
0.742994, -1.30146, 0.202597, -1.29998, 0.209026, -0.0014807, -0.00642826, 0.00659659
0.743994, -1.29872, 0.201088, -1.29724, 0.207523, -0.00148225, -0.0064355, 0.00660399
0.744994, -1.29597, 0.199571, -1.29449, 0.206013, -0.0014838, -0.006442, 0.00661067
0.745994, -1.29323, 0.198047, -1.29174, 0.204497, -0.00148535, -0.00644989, 0.00661871
0.746994, -1.29049, 0.196516, -1.289, 0.202974, -0.00148714, -0.00645739, 0.00662642
0.747994, -1.28775, 0.194978, -1.28626, 0.201442, -0.00148869, -0.00646377, 0.00663298
0.748994, -1.28501, 0.193433, -1.28352, 0.199904, -0.00149047, -0.00647151, 0.00664093
0.749994, -1.28227, 0.191881, -1.28078, 0.198359, -0.00149202, -0.00647883, 0.00664841
0.750994, -1.27954, 0.190321, -1.27805, 0.196806, -0.00149345, -0.006485, 0.00665474
0.751994, -1.27681, 0.188755, -1.27531, 0.195248, -0.00149512, -0.00649323, 0.00666314
0.752994, -1.27408, 0.187181, -1.27258, 0.193681, -0.00149679, -0.0064992, 0.00666933
0.753994, -1.27135, 0.185601, -1.26985, 0.192108, -0.00149846, -0.00650686, 0.00667717
0.754994, -1.26862, 0.184013, -1.26712, 0.190527, -0.00150013, -0.00651404, 0.00668454
0.755994, -1.26589, 0.182419, -1.26439, 0.18894, -0.00150168, -0.00652111, 0.00669178
0.756994, -1.26317, 0.180817, -1.26166, 0.187346, -0.00150323, -0.00652839, 0.00669922
0.757994, -1.26044, 0.179209, -1.25894, 0.185745, -0.00150502, -0.00653589, 0.00670693
0.758994, -1.25772, 0.177593, -1.25622, 0.184136, -0.00150669, -0.00654252, 0.00671377
0.759994, -1.255, 0.17597, -1.25349, 0.18252, -0.00150812, -0.0065497, 0.00672109
0.760994, -1.25228, 0.174341, -1.25077, 0.180897, -0.00150955, -0.00655635, 0.00672788
0.761994, -1.24957, 0.172704, -1.24806, 0.179268, -0.0015111, -0.00656389, 0.00673558
0.762994, -1.24685, 0.171061, -1.24534, 0.177632, -0.00151312, -0.00657123, 0.00674319
0.763994, -1.24414, 0.16941, -1.24262, 0.175988, -0.00151443, -0.00657803, 0.00675011
0.764994, -1.24143, 0.167753, -1.23991, 0.174338, -0.0015161, -0.00658497, 0.00675725
0.765994, -1.23872, 0.166089, -1.2372, 0.17268, -0.00151777, -0.00659169, 0.00676417
0.766994, -1.23601, 0.164417, -1.23449, 0.171016, -0.00151932, -0.0065989, 0.00677155
0.767994, -1.2333, 0.162739, -1.23178, 0.169345, -0.00152111, -0.00660624, 0.0067791
0.768994, -1.2306, 0.161054, -1.22907, 0.167667, -0.0015223, -0.00661296, 0.00678591
0.769994, -1.22789, 0.159362, -1.22637, 0.165983, -0.00152445, -0.00662085, 0.00679409
0.770994, -1.22519, 0.157663, -1.22367, 0.164291, -0.00152576, -0.00662741, 0.00680077
0.771994, -1.22249, 0.155958, -1.22096, 0.162592, -0.00152755, -0.00663477, 0.00680835
0.772994, -1.21979, 0.154245, -1.21826, 0.160887, -0.00152898, -0.00664185, 0.00681557
0.773994, -1.21709, 0.152526, -1.21556, 0.159173, -0.00153029, -0.00664791, 0.00682177
0.774994, -1.2144, 0.150799, -1.21287, 0.157455, -0.00153232, -0.00665547, 0.00682959
0.775994, -1.2117, 0.149066, -1.21017, 0.155728, -0.00153375, -0.00666235, 0.00683662
0.776994, -1.20901, 0.147326, -1.20748, 0.153996, -0.00153542, -0.00666963, 0.00684408
0.777994, -1.20632, 0.145579, -1.20478, 0.152256, -0.00153697, -0.00667621, 0.00685084
0.778994, -1.20363, 0.143826, -1.20209, 0.150509, -0.00153863, -0.00668354, 0.00685836
0.779994, -1.20094, 0.142065, -1.1994, 0.148755, -0.00154006, -0.0066898, 0.00686478
0.780994, -1.19826, 0.140298, -1.19672, 0.146995, -0.00154161, -0.00669713, 0.00687228
0.781994, -1.19557, 0.138524, -1.19403, 0.145229, -0.00154352, -0.00670518, 0.00688055
0.782993, -1.19289, 0.136743, -1.19135, 0.143454, -0.00154483, -0.00671107, 0.00688657
0.783993, -1.19021, 0.134956, -1.18866, 0.141674, -0.00154662, -0.00671871, 0.00689443
0.784993, -1.18753, 0.133161, -1.18598, 0.139887, -0.00154805, -0.00672561, 0.00690147
0.785993, -1.18485, 0.13136, -1.1833, 0.138093, -0.00154984, -0.00673246, 0.00690855
0.786993, -1.18217, 0.129552, -1.18062, 0.136292, -0.00155151, -0.00673962, 0.0069159
0.787993, -1.1795, 0.127738, -1.17795, 0.134484, -0.00155306, -0.00674635, 0.00692281
0.788993, -1.17683, 0.125917, -1.17527, 0.13267, -0.00155425, -0.00675373, 0.00693026
0.789993, -1.17415, 0.124089, -1.1726, 0.130849, -0.00155616, -0.00676031, 0.00693711
0.790993, -1.17148, 0.122254, -1.16993, 0.129021, -0.00155771, -0.00676717, 0.00694414
0.791993, -1.16881, 0.120413, -1.16725, 0.127187, -0.00155914, -0.00677464, 0.00695174
0.792993, -1.16615, 0.118565, -1.16459, 0.125346, -0.00156093, -0.00678129, 0.00695862
0.793993, -1.16348, 0.11671, -1.16192, 0.123498, -0.0015626, -0.00678818, 0.00696571
0.794993, -1.16082, 0.114848, -1.15925, 0.121644, -0.00156391, -0.0067953, 0.00697294
0.795993, -1.15815, 0.11298, -1.15659, 0.119783, -0.00156558, -0.00680229, 0.00698013
0.796993, -1.15549, 0.111106, -1.15393, 0.117915, -0.00156736, -0.00680914, 0.0069872
0.797993, -1.15283, 0.109224, -1.15126, 0.11604, -0.00156879, -0.00681619, 0.0069944
0.798993, -1.15018, 0.107336, -1.14861, 0.114159, -0.00157011, -0.00682309, 0.00700141
0.799993, -1.14752, 0.105442, -1.14595, 0.112272, -0.00157201, -0.00683052, 0.00700908
0.800993, -1.14486, 0.10354, -1.14329, 0.110376, -0.00157356, -0.006836, 0.00701477
0.801993, -1.14221, 0.101632, -1.14064, 0.108476, -0.00157499, -0.00684379, 0.00702268
0.802993, -1.13956, 0.0997179, -1.13798, 0.106569, -0.00157654, -0.00685067, 0.00702973
0.803993, -1.13691, 0.0977968, -1.13533, 0.104654, -0.00157845, -0.00685734, 0.00703667
0.804993, -1.13426, 0.0958692, -1.13268, 0.102733, -0.00157964, -0.00686416, 0.00704358
0.805993, -1.13161, 0.093935, -1.13003, 0.100806, -0.00158119, -0.00687076, 0.00705036
0.806993, -1.12897, 0.0919942, -1.12738, 0.0988721, -0.00158286, -0.00687785, 0.00705764
0.807993, -1.12632, 0.0900469, -1.12474, 0.0969312, -0.00158441, -0.00688434, 0.00706431
0.808993, -1.12368, 0.088093, -1.12209, 0.094985, -0.00158608, -0.006892, 0.00707215
0.809993, -1.12104, 0.0861326, -1.11945, 0.0930313, -0.00158751, -0.0068987, 0.007079
0.810993, -1.1184, 0.0841656, -1.11681, 0.0910718, -0.00158906, -0.0069062, 0.00708666
0.811993, -1.11576, 0.0821922, -1.11417, 0.0891045, -0.00159073, -0.00691236, 0.00709303
0.812993, -1.11312, 0.0802122, -1.11153, 0.0871311, -0.00159228, -0.00691894, 0.0070998
0.813993, -1.11049, 0.0782257, -1.1089, 0.0851524, -0.00159383, -0.00692667, 0.00710768
0.814993, -1.10786, 0.0762327, -1.10626, 0.0831658, -0.0015955, -0.00693303, 0.00711424
0.815993, -1.10522, 0.0742333, -1.10363, 0.0811738, -0.00159681, -0.0069405, 0.00712182
0.816993, -1.10259, 0.0722273, -1.10099, 0.0791743, -0.0015986, -0.00694694, 0.0071285
0.817993, -1.09996, 0.0702149, -1.09836, 0.0771683, -0.00159979, -0.00695342, 0.00713508
0.818993, -1.09734, 0.0681961, -1.09574, 0.075156, -0.00160134, -0.00695992, 0.00714176
0.819993, -1.09471, 0.0661707, -1.09311, 0.0731382, -0.00160313, -0.0069675, 0.00714955
0.820993, -1.09209, 0.064139, -1.09048, 0.071113, -0.00160456, -0.00697402, 0.00715622
0.821993, -1.08946, 0.0621008, -1.08786, 0.069082, -0.00160611, -0.00698125, 0.00716362
0.822993, -1.08684, 0.0600561, -1.08523, 0.0670443, -0.00160766, -0.00698811, 0.00717065
0.823993, -1.08422, 0.0580051, -1.08261, 0.0649997, -0.00160933, -0.00699459, 0.00717734
0.824993, -1.0816, 0.0559477, -1.07999, 0.0629487, -0.00161076, -0.00700105, 0.00718396
0.825993, -1.07899, 0.0538838, -1.07737, 0.0608913, -0.00161231, -0.00700747, 0.00719056
0.826993, -1.07637, 0.0518136, -1.07476, 0.0588292, -0.00161386, -0.00701563, 0.00719886
0.827993, -1.07376, 0.0497369, -1.07214, 0.0567582, -0.00161529, -0.00702123, 0.00720464
0.828993, -1.07114, 0.0476539, -1.06953, 0.0546821, -0.00161695, -0.0070282, 0.00721181
0.829993, -1.06853, 0.0455646, -1.06691, 0.0526, -0.0016185, -0.00703546, 0.00721922
0.830993, -1.06592, 0.0434688, -1.0643, 0.0505111, -0.00162005, -0.00704227, 0.00722622
0.831993, -1.06332, 0.0413668, -1.06169, 0.0484158, -0.00162184, -0.00704901, 0.00723318
0.832993, -1.06071, 0.0392584, -1.05909, 0.046314, -0.00162303, -0.00705564, 0.00723991
0.833993, -1.0581, 0.0371436, -1.05648, 0.0442061, -0.0016247, -0.00706252, 0.00724699
0.834993, -1.0555, 0.0350225, -1.05387, 0.0420915, -0.00162625, -0.00706894, 0.00725359
0.835993, -1.0529, 0.0328952, -1.05127, 0.0399711, -0.00162804, -0.00707595, 0.00726082
0.836993, -1.0503, 0.0307615, -1.04867, 0.0378439, -0.00162935, -0.00708247, 0.00726747
